TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,88,15,2,1,0.08,100,485,1,0.00,0.00
com.google.cloud.spanner.connection.CredentialsProviderTest.testCredentialsProvider,0,368,58,6,1,0.01,50,2529,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testAnalyzeQuery[dialect = GOOGLE_STANDARD_SQL],2,150,33,2,1,0.02,153,883,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testRollback[dialect = GOOGLE_STANDARD_SQL],2,136,30,2,1,0.02,123,811,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiTest.testExecuteUpdateAsStatementAsyncAutocommit,1,312,67,4,1,0.01,435,1876,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,88,15,2,1,0.08,113,485,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectAndResultSetNextTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,152,33,2,1,0.05,150,861,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,85,18,2,1,0.05,104,470,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testSetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,146,32,2,1,0.02,150,895,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testGetCommitResponse[dialect = GOOGLE_STANDARD_SQL],2,81,15,2,1,0.05,117,451,1,0.00,0.00
com.google.cloud.spanner.TypeTest.stringArray,0,14,2,1,1,0.65,31,92,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testExecuteQuery[dialect = POSTGRESQL],2,146,32,2,1,0.02,154,864,1,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.asyncTransactionManagerReadUsingIndex[fail on invalidated session = true],0,433,83,6,1,0.01,226,2977,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionOptionsTest.testBuildWithValidURIAndCredentialsFileURL,1,43,5,2,1,0.19,14,243,1,0.00,0.00
com.google.cloud.spanner.connection.StatementResultImplTest.testNoResultGetResultSet,0,11,5,2,1,0.05,9,49,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testExecuteUpdate[dialect = POSTGRESQL],2,129,23,2,1,0.04,125,772,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testSetAutocommit[dialect = POSTGRESQL],2,134,30,2,1,0.02,132,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testGetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,135,31,2,1,0.02,126,812,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testGetCommitTimestamp[dialect = POSTGRESQL],2,81,15,2,1,0.05,117,451,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testGetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,80,14,2,1,0.05,104,451,1,0.00,0.00
com.google.cloud.spanner.AsyncTransactionManagerTest.asyncTransactionManagerUpdateAbortedWithoutGettingResult[executor = java.util.concurrent.ThreadPoolExecutor@29c471f6[Running; pool size = 0; active threads = 0; queued tasks = 0; completed tasks = 0]],0,446,81,5,1,0.01,530,3165,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testSetReadOnly[dialect = POSTGRESQL],2,122,26,2,1,0.03,111,783,1,0.00,0.00
com.google.cloud.spanner.ReadAsyncTest.invalidDatabase,0,341,60,5,1,0.01,127,2608,0,0.00,0.00
com.google.cloud.spanner.connection.TaggingTest.testStatementTagNotAllowedForRollback,1,402,67,6,1,0.01,36,2656,0,0.00,0.00
com.google.cloud.spanner.KeyRangeTest.basics,0,22,4,1,1,0.37,24,87,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],2,165,36,2,1,0.02,174,950,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testSetTransactionMode[dialect = POSTGRESQL],2,78,15,2,1,0.06,116,438,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testWriteIterable[dialect = POSTGRESQL],3,140,32,2,1,0.03,119,889,1,0.00,0.00
com.google.cloud.spanner.KeyRangeTest.serialization,0,15,3,1,1,0.13,6,81,1,0.00,0.00
com.google.cloud.spanner.AbstractStructReaderTypesTest.getter[19: ARRAY<JSON>: getJsonList()=[getValue]],0,17,3,1,1,0.05,32,69,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterBeginTransactionTest.testIsClosed[dialect = GOOGLE_STANDARD_SQL],2,79,14,2,1,0.05,98,447,1,0.00,0.00
com.google.cloud.spanner.SessionClientTests.createAndCloseSession[NumChannels = 1],1,16,6,1,1,0.34,40,78,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterBeginTransactionTest.testIsTransactionStarted[dialect = GOOGLE_STANDARD_SQL],2,79,14,2,1,0.05,97,447,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterStartDdlBatchTest.testGetAutocommitDmlMode[dialect = GOOGLE_STANDARD_SQL],2,89,17,2,1,0.04,117,532,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.getIamPolicyTest,0,73,7,2,1,0.03,54,515,1,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testPostgresSQLDialectDollarQuoted[dialect = POSTGRESQL],0,8,2,1,1,0.12,20,100,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetReadOnlyMaxStalenessTest.testExecute[dialect = GOOGLE_STANDARD_SQL],2,166,36,2,1,0.03,156,978,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testIsTransactionStarted[dialect = POSTGRESQL],2,134,30,2,1,0.02,119,807,1,0.00,0.00
com.google.cloud.spanner.PgNumericTest.testQueryNoNullsAsValues,0,444,80,5,1,0.03,524,3083,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testBufferedWrite[dialect = GOOGLE_STANDARD_SQL],2,134,32,2,1,0.04,124,845,1,0.00,0.00
com.google.cloud.spanner.admin.database.v1.DatabaseAdminClientTest.listDatabasesTest2,0,83,12,2,1,0.02,55,535,1,0.00,0.00
com.google.cloud.spanner.v1.SpannerClientTest.beginTransactionExceptionTest,0,55,7,2,1,0.07,42,310,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginTransactionTest.testWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,125,29,2,1,0.04,124,718,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterCommittedReadOnlyTransactionTest.testGetReadTimestamp[dialect = POSTGRESQL],2,136,31,2,1,0.02,131,816,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testGetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,81,14,2,1,0.05,104,452,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testSetAutocommitDmlMode[dialect = POSTGRESQL],2,123,27,2,1,0.03,132,792,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testSetTransactionMode[dialect = POSTGRESQL],2,125,29,2,1,0.03,129,802,1,0.00,0.00
com.google.cloud.spanner.spi.v1.SpannerMetadataProviderTest.testGetResourceHeaderValue,0,4,1,1,1,0.39,22,27,1,0.00,0.00
com.google.cloud.spanner.connection.TaggingTest.testQuery_NoTags,1,370,87,4,1,0.01,460,2185,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testSetTransactionMode[dialect = GOOGLE_STANDARD_SQL],2,126,28,2,1,0.03,129,803,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testStartBatchDdl[dialect = POSTGRESQL],2,136,31,2,1,0.02,150,822,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementExecutorTest.testStatementCommit[dialect = GOOGLE_STANDARD_SQL],1,4,3,2,1,0.60,10,14,0,0.00,0.00
com.google.cloud.spanner.SpannerOptionsTest.testSpannerCustomRetrySettings,0,107,11,4,1,0.05,64,719,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,82,15,2,1,0.05,114,458,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionStatementWithOneParameterTest.testExecuteSetTransaction[dialect = GOOGLE_STANDARD_SQL],1,22,12,2,1,0.11,12,170,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterDdlTest.testClose[dialect = GOOGLE_STANDARD_SQL],2,122,26,2,1,0.03,95,783,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterTemporaryTransactionTest.testSetAutocommitDmlMode[dialect = POSTGRESQL],2,135,31,2,1,0.02,142,817,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteInDdlBatchTransactionTest.testRunBatch[dialect = GOOGLE_STANDARD_SQL],2,123,27,2,1,0.02,103,798,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiAbortedTest.testUpdateAndQueryAbortedMidway,1,486,101,4,1,0.03,591,3040,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testSetOptimizerStatisticsPackage[dialect = POSTGRESQL],2,124,26,2,1,0.02,118,795,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyNoActionsTest.testStartBatchDml[dialect = GOOGLE_STANDARD_SQL],2,76,14,2,1,0.06,122,436,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testBeginTransaction[dialect = GOOGLE_STANDARD_SQL],2,144,31,2,1,0.02,176,836,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testExecuteUpdate[dialect = GOOGLE_STANDARD_SQL],2,133,26,2,1,0.04,125,767,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testCommit[dialect = GOOGLE_STANDARD_SQL],2,134,30,2,1,0.02,123,807,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.singleUseTransaction,0,422,71,5,1,0.01,493,2946,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testWriteIterable[dialect = GOOGLE_STANDARD_SQL],2,111,26,2,1,0.06,113,619,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTest.testChangeReadOnlyModeInAutocommit,3,145,29,2,1,0.07,108,903,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterTransactionTest.testIsInTransaction[dialect = POSTGRESQL],2,134,30,2,1,0.02,119,807,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testSetAutocommit[dialect = GOOGLE_STANDARD_SQL],2,88,15,2,1,0.08,113,485,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionTest$ConnectionRPCPriorityTest.testBatchUpdate_RPCPriority,1,291,62,4,1,0.01,420,1731,0,0.00,0.00
com.google.cloud.spanner.BackupTest.reload,1,10,5,1,1,0.30,12,42,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSetReadOnlyMaxStalenessTest.testClose[dialect = GOOGLE_STANDARD_SQL],2,88,15,2,1,0.08,97,485,1,0.00,0.00
com.google.cloud.spanner.OperationTest.waitForTimeout,0,13,5,1,1,0.42,15,91,1,0.00,0.00
com.google.cloud.spanner.InlineBeginTransactionTest$InlineBeginTransactionWithExecutorTest.testAsyncTransactionManagerInlinedBeginTxWithError[executor = java.util.concurrent.Executors$FinalizableDelegatedExecutorService@5e91142c],0,399,69,5,1,0.01,436,2790,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testExecute[dialect = GOOGLE_STANDARD_SQL],2,144,31,2,1,0.02,144,836,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testSetOptimizerVersion[dialect = GOOGLE_STANDARD_SQL],2,140,31,2,1,0.02,139,850,1,0.00,0.00
com.google.cloud.spanner.ChannelUsageTest.testUsesAllChannels[num channels = 1; enable GCP pool = false],0,429,75,5,1,0.01,526,2994,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionAsyncApiAbortedTest.testBlindUpdateAborted_SelectResults,1,477,96,4,1,0.03,579,2858,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testGetAutocommitDmlMode[dialect = POSTGRESQL],2,79,14,2,1,0.05,104,450,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectAndResultSetNextTest.testAnalyzeQuery[dialect = POSTGRESQL],2,150,33,2,1,0.02,158,872,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyNoActionsTest.testSetReadOnly[dialect = POSTGRESQL],2,75,13,2,1,0.06,109,424,1,0.00,0.00
com.google.cloud.spanner.DatabaseClientImplTest.testClientIdReusedOnDatabaseNotFound,0,308,47,5,1,0.02,294,2359,1,0.00,0.00
com.google.cloud.spanner.TransactionManagerImplTest.commitAfterRollbackFails,1,13,2,1,1,0.25,10,64,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testExecute[dialect = GOOGLE_STANDARD_SQL],3,147,28,2,1,0.02,128,943,1,0.00,0.00
com.google.cloud.spanner.encryption.CustomerManagedEncryptionTest.testFromProtoWithDefaultInstance,0,1,1,1,1,1.00,4,3,1,0.00,0.00
com.google.cloud.spanner.MockDatabaseAdminServiceImplTest.listBackups,0,93,12,2,1,0.04,354,549,0,0.00,0.00
com.google.cloud.spanner.RetryOnInvalidatedSessionTest.singleUseReadUsingIndex[fail on invalidated session = true],0,411,71,6,1,0.02,210,2784,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testCommit[dialect = POSTGRESQL],2,91,16,2,1,0.07,116,500,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyNoActionsTest.testClose[dialect = POSTGRESQL],2,75,13,2,1,0.06,93,424,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterBeginTransactionTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,79,15,2,1,0.05,124,447,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterEmptyCommitTest.testGetReadTimestamp[dialect = POSTGRESQL],2,82,15,2,1,0.05,117,454,1,0.00,0.00
com.google.cloud.spanner.connection.StatementParserTest.testIsUpdate_QueryHints[dialect = POSTGRESQL],0,1,1,1,1,1.00,29,11,0,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectAndResultSetNextTest.testRollback[dialect = POSTGRESQL],2,126,28,2,1,0.03,126,811,1,0.00,0.00
com.google.cloud.spanner.connection.DdlBatchTest.testGetStateAndIsActive,1,30,15,2,1,0.32,64,154,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterRollbackTest.testWrite[dialect = GOOGLE_STANDARD_SQL],2,147,36,2,1,0.04,135,870,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSelectTest.testAnalyzeQuery[dialect = POSTGRESQL],2,150,33,2,1,0.02,157,872,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testExecuteUpdate[dialect = POSTGRESQL],2,164,36,2,1,0.02,167,972,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterRollbackTest.testSetReadOnly[dialect = GOOGLE_STANDARD_SQL],2,144,32,2,1,0.03,435,875,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testSetReadOnlyStaleness[dialect = GOOGLE_STANDARD_SQL],2,145,29,2,1,0.04,128,869,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectAndResultSetNextTest.testGetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,123,26,2,1,0.02,115,790,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterTransactionTest.testBeginTransaction[dialect = POSTGRESQL],2,163,36,2,1,0.02,198,970,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadOnlyTest$ConnectionImplTransactionalReadOnlyAfterSelectTest.testIsClosed[dialect = POSTGRESQL],2,129,29,2,1,0.02,115,777,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterSelectTest.testAnalyzeQuery[dialect = POSTGRESQL],2,135,29,2,1,0.02,136,829,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSetReadOnlyMaxStalenessTest.testGetCommitTimestamp[dialect = GOOGLE_STANDARD_SQL],2,90,16,2,1,0.08,119,489,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteAfterBeginReadOnlyTransactionTest.testGetCommitResponse[dialect = GOOGLE_STANDARD_SQL],2,82,16,2,1,0.05,119,466,1,0.00,0.00
com.google.cloud.spanner.KeyTest.toBuilder,0,7,2,1,1,0.34,5,50,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadOnlyTest$ConnectionImplAutocommitReadOnlyAfterSelectTest.testGetOptimizerStatisticsPackage[dialect = GOOGLE_STANDARD_SQL],2,122,26,2,1,0.02,115,783,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplTransactionalReadWriteTest$ConnectionImplTransactionalReadWriteAfterSetTransactionReadOnlyTest.testGetReadOnlyStaleness[dialect = POSTGRESQL],2,78,14,2,1,0.05,104,443,1,0.00,0.00
com.google.cloud.spanner.SpannerGaxRetryTest.transactionManagerTimeout,0,372,53,5,1,0.01,224,2611,0,0.00,0.00
com.google.cloud.spanner.ResumableStreamIteratorTest.bufferLimitMissingTokensSafeToRetry,2,9,4,1,1,0.01,59,99,0,0.00,0.00
com.google.cloud.spanner.connection.SpannerPoolTest.testRemoveConnectionOptionsNotRegistered,1,12,5,2,1,0.43,50,128,1,0.00,0.00
com.google.cloud.spanner.connection.ConnectionImplAutocommitReadWriteTest$ConnectionImplAutocommitReadWriteNoActionsTest.testRollback[dialect = GOOGLE_STANDARD_SQL],2,77,14,2,1,0.06,112,438,1,0.00,0.00
