TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
com.google.inject.throwingproviders.CheckedProviderTest.testCxtorWithWrongException,0,31,7,1,1,0.06,55,259,0,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testSourceSetOnBinding,0,14,2,1,1,0.01,9,121,1,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderWithMultipleSetTypes,2,386,102,8,1,0.02,202,2183,1,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testModuleOverrideRepeatedInstalls_toProviderInstance,1,374,103,7,1,0.03,307,2069,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMultimap,2,483,117,8,1,0.03,412,2715,1,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testMultipleLevelsOfConflicts,0,9,4,1,1,0.16,5,97,1,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.privateModuleWithinPrivateModule,2,379,105,8,1,0.01,23,2336,0,0.00,0.00
com.google.inject.errors.ErrorMessagesTest.classNamesAreCompressedInErrorMessage,1,390,103,7,1,0.00,27,2600,1,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testVoidProviderMethods,1,277,82,7,1,0.00,23,2052,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBoundFieldModuleWithPermits,1,17,3,1,1,0.00,8,135,1,0.00,0.00
com.google.inject.InjectorTest.testProviderMethods,1,247,82,6,1,0.00,13,1664,0,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.failingScanner,2,308,90,7,1,0.00,22,2005,0,0.00,0.00
com.google.inject.BindingOrderTest.testBindingOutOfOrder,1,316,97,7,1,0.00,6,2159,0,0.00,0.00
com.google.inject.MembersInjectorTest.testMembersInjectorFromBinder,2,361,111,7,1,0.00,54,2503,0,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testAnnotations_Bind,0,32,10,1,1,0.08,60,255,0,0.00,0.00
com.google.inject.ImplicitBindingTest.testDefaultProvider,0,299,92,7,1,0.00,8,2183,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testNullability,1,400,114,7,1,0.00,45,2627,1,0.00,0.00
com.google.inject.servlet.TransferRequestIntegrationTest.testTransferNonHttpRequest_closeable,0,12,6,1,1,0.07,20,69,0,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testAssistedProviderIsDisallowed,0,14,4,1,1,0.00,21,282,1,0.00,0.00
com.google.inject.util.OverrideModuleTest.testFailsIfOverridenScopeInstanceHasBeenUsed,1,347,107,7,1,0.00,43,2475,0,0.00,0.00
com.google.inject.spi.SpiBindingsTest.testConvertedConstantBinding,2,247,80,7,1,0.01,37,1497,0,0.00,0.00
com.google.inject.internal.RealElementTest.testHashCode,1,1,1,1,1,1.00,5,10,1,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testAssistedProviderInjection,0,22,5,1,1,0.00,22,356,1,0.00,0.00
com.google.inject.spi.ElementsTest.testAddMessageErrorCommand,2,65,23,5,1,0.04,46,408,1,0.00,0.00
com.google.inject.servlet.ServletDefinitionPathsTest.testPathInfoWithRegexMatching,1,10,4,1,1,0.30,50,76,1,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.scannerCantInstallPrivateModuleWithCustomProvidesMethods,3,360,101,7,1,0.00,26,2414,0,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testAnnotatedAndParentBoundReturnValue,1,28,6,1,1,0.01,19,315,1,0.00,0.00
com.google.inject.ModulesTest.testCombineSources,1,234,80,6,1,0.01,25,1622,1,0.00,0.00
com.google.inject.TypeLiteralTest.testTypesInvolvingArraysForEquality,1,15,4,2,1,0.00,9,118,1,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.networkBindingCantBeProvidedByOtherModules,1,355,98,7,1,0.00,10,2409,0,0.00,0.00
com.google.inject.servlet.ServletScopesTest.testIsRequestScopedPositive,1,9,7,1,1,0.03,51,63,1,0.00,0.00
com.google.inject.OptionalBindingTest.testEverythingInjectorToInstance,0,336,107,8,1,0.00,46,2278,0,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindToProvider,5,163,47,5,1,0.01,114,978,0,0.00,0.00
com.google.inject.NullableInjectionPointTest.testBindNullAndLinkFromOptionalBinder,1,387,110,9,1,0.00,9,2413,1,0.00,0.00
com.google.inject.persist.jpa.JoiningLocalTransactionsTest.testSimpleTransactionRollbackOnUnchecked,1,13,5,2,1,0.00,39,106,0,0.00,0.00
com.google.inject.ParentInjectorTest.testTypeConvertersInherited,1,326,99,7,1,0.00,24,2013,0,0.00,0.00
com.google.inject.ProvisionExceptionTest.testLinkedBindings,1,352,107,7,1,0.00,28,2402,1,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindWithMultipleTargetsAddsError,2,108,31,5,1,0.01,48,719,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderMultimapWithAnotation,2,526,130,8,1,0.03,415,3020,1,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibindingProviderDependencies,2,359,96,8,1,0.01,25,2117,1,0.00,0.00
com.google.inject.NullableInjectionPointTest.testInjectNullIntoNotNullableField,1,375,112,7,1,0.00,26,2553,1,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.permitOnAnonymousClassWorks,1,297,85,7,1,0.00,4,2039,0,0.00,0.00
com.google.inject.KeyTest.testAnonymousClassesDontHoldRefs,3,385,115,7,1,0.00,49,2627,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testBindingToSubSubInterface_Provides,0,27,6,1,1,0.07,41,223,0,0.00,0.00
com.google.inject.spi.ElementsTest.testBindToInstance,2,88,26,5,1,0.01,43,625,1,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testIgnoreSyntheticBridgeMethods,1,287,84,7,1,0.00,4,2001,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testBindingSuperTypeAndBindingAnnotation,0,14,2,1,1,0.01,8,121,1,0.00,0.00
com.google.inject.TypeLiteralInjectionTest.testInjectTypeLiteralWithClassTypes,1,317,95,7,1,0.00,9,2185,1,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindToLinkedBinding,4,123,36,5,1,0.01,72,700,0,0.00,0.00
com.google.inject.NullableInjectionPointTest.testInjectNullIntoNotNullableMethod,1,417,121,7,1,0.00,26,2903,1,0.00,0.00
com.google.inject.internal.ProxyFactoryTest.testInterceptOneMethod,2,100,31,5,1,0.02,32,773,1,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testQuotedStringShouldNotBeCompressed,0,4,1,1,1,0.18,5,88,1,0.00,0.00
com.google.inject.testing.throwingproviders.CheckedProviderSubjectTest.providedValue_gotExpected_expectSuccess,0,4,2,1,1,0.78,6,12,1,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsTest.testSimpleTransactionRollbackOnChecked,1,13,5,2,1,0.00,37,106,0,0.00,0.00
com.google.inject.servlet.ContinuingHttpServletRequestTest.testReturnNullCookiesIfDelegateHasNoNull,1,1,1,1,1,1.00,6,15,1,0.00,0.00
com.google.inject.ImplicitBindingTest.testDefaultImplementation,0,294,90,7,1,0.00,6,2152,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderMethodsModuleTest.testWithThrownException,0,31,11,1,1,0.00,22,260,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testValuesScopedWhenNotExceptionScoping_Provides,0,37,11,1,1,0.05,77,304,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderMethodsModuleTest.testWithInjectedParameters,0,32,11,1,1,0.00,23,261,1,0.00,0.00
com.google.inject.spi.InjectorSpiTest.testGetElements_staticInjectionRequests,3,279,86,6,1,0.01,23,1804,0,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderSetForbidsNullElements,1,385,106,8,1,0.00,28,2250,1,0.00,0.00
com.google.inject.persist.jpa.EntityManagerPerRequestProvisionTest.testEntityManagerLifecyclePerTxn,1,12,5,2,1,0.00,31,95,0,0.00,0.00
com.google.inject.spi.ElementsTest.testNewPrivateBinder,4,119,31,6,1,0.01,76,704,1,0.00,0.00
com.google.inject.errors.ChildBindingAlreadySetErrorTest.childBindingAlreadySetByJustInTimeBinding,1,419,121,7,1,0.00,36,2802,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testAnnotations_Cxtor,0,37,12,1,1,0.07,80,298,0,0.00,0.00
com.google.inject.util.ProvidersTest.testOfEquality,0,4,2,1,1,0.20,5,8,1,0.00,0.00
com.google.inject.servlet.ExtensionSpiTest.testSpiOnElements,1,46,17,1,1,0.04,174,260,0,0.00,0.00
com.google.inject.TypeLiteralInjectionTest.testInjectTypeLiteralWithRawTypes,0,402,113,7,1,0.00,25,2656,1,0.00,0.00
com.google.inject.ScopesTest.testSingletonScopeIsNotSerializable,0,0,0,0,0,0.00,24,0,0,0.00,0.00
com.google.inject.daggeradapter.BindsTest.testScopedMultibindings,0,35,8,1,1,0.01,21,155,0,0.00,0.00
com.google.inject.InjectorTest.testRecursiveImplementationType,0,210,65,6,1,0.00,22,1461,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testDifferentBindingsFail_actual,1,336,96,7,1,0.00,31,2093,1,0.00,0.00
com.google.inject.daggeradapter.ModuleIncludesTest.testDeduplicated,0,28,6,1,1,0.01,4,134,0,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindToInstance,2,93,27,5,1,0.01,45,663,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderWildcardsAlias,2,408,109,8,1,0.00,14,2364,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testAnnotations_Provides,0,40,11,1,1,0.05,74,310,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderProviderIsScoped,1,410,110,8,1,0.00,15,2369,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testBindingToInterfaceWithBoundValueType_Provides,0,33,10,1,1,0.06,38,268,0,0.00,0.00
com.google.inject.servlet.ServletUtilsTest.testNormalizePath,0,4,2,1,1,0.32,7,64,1,0.00,0.00
com.google.inject.MethodInterceptionTest.testSpiAccessToInterceptors,1,352,105,7,1,0.00,37,2414,0,0.00,0.00
com.google.inject.servlet.ServletUtilsTest.testGetContextRelativePathWithWrongPath,0,1,1,1,1,1.00,9,9,1,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testModuleOverrideRepeatedInstalls_toConstructor,1,474,131,9,1,0.01,23,3000,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProvidersTest.testCheckedProviderClass_get_returnsValidString,0,10,4,1,1,0.01,4,73,1,0.00,0.00
com.google.inject.MethodInterceptionTest.testInterceptingNonBridgeWorks,2,375,107,7,1,0.00,24,2641,0,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testProxyingPackagePrivateMethods,1,331,97,7,1,0.00,67,2357,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testCxtorWithRuntimeExceptionsIsOk,0,35,11,1,1,0.06,57,290,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testCxtorWithSuperclassExceptionFails,0,31,7,1,1,0.06,55,259,0,0.00,0.00
com.google.inject.ProviderInjectionTest.testProviderInjection,1,367,113,7,1,0.00,17,2515,0,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindToInstanceInScope,2,112,32,5,1,0.01,49,733,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderAggregatesMultipleModules,2,464,112,8,1,0.03,413,2589,1,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testSimilarBindingsWithConflictingImplementations,1,23,5,1,1,0.02,18,249,1,0.00,0.00
com.google.inject.servlet.InvalidScopeBindingTest.testHappyCaseFilter,2,26,11,1,1,0.06,18,223,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testProvidesMethodInheritenceHierarchy,0,342,99,7,1,0.00,24,2362,1,0.00,0.00
com.google.inject.JitBindingsTest.testJitProviderGetFails,1,218,67,6,1,0.01,28,1451,0,0.00,0.00
com.googlecode.guice.Jsr330Test.testGuicifyWithDependencies,1,368,113,7,1,0.01,41,2543,0,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsAcrossRequestTest.testSimpleTransactionWithMerge,1,12,5,2,1,0.00,38,95,0,0.00,0.00
com.google.inject.errors.MissingImplementationErrorTest.missingImplementationErrors,1,422,107,7,1,0.00,29,2790,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testProviderMethodWithSuperclassFails,0,27,6,1,1,0.07,42,223,0,0.00,0.00
com.google.inject.util.NoopOverrideTest.testNewPrivateBinder,4,140,40,6,1,0.01,79,814,0,0.00,0.00
com.google.inject.ProvisionExceptionTest.testInjectLocalClass,0,214,69,6,1,0.00,22,1476,0,0.00,0.00
com.google.inject.servlet.ServletDefinitionTest.testServiceWithContextPath,1,6,3,1,1,0.13,16,100,1,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderWithWildcard,2,348,100,8,1,0.00,15,2083,1,0.00,0.00
com.google.inject.name.NamedEquivalanceTest.testBindingDifferentTypesWithSameValueIsAnErrorMixed,0,330,96,8,1,0.01,32,2161,0,0.00,0.00
com.google.inject.util.OverrideModuleTest.testOverrideIsLazy,1,274,91,7,1,0.00,15,1765,0,0.00,0.00
com.google.inject.internal.MultibinderTest.testMultibinderDependenciesInToolStage,2,348,93,8,1,0.01,30,1975,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderAggregationForAnnotationInstance,2,463,112,8,1,0.03,406,2586,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testThrowingProviderSubclassing,0,32,10,1,1,0.06,51,255,0,0.00,0.00
com.google.inject.JitBindingsTest.testBasicsWithEagerSingleton,1,389,119,7,1,0.00,65,2644,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testDependencies_default,1,316,94,7,1,0.01,22,1998,1,0.00,0.00
com.google.inject.util.OverrideModuleTest.testOverridesTwiceFails,1,255,86,6,1,0.00,38,1755,0,0.00,0.00
com.google.inject.internal.ProxyFactoryTest.testSimpleCase,2,84,25,5,1,0.02,20,711,1,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testProxyClassUnloading,1,364,104,7,1,0.00,69,2611,1,0.00,0.00
com.google.inject.servlet.ServletTest.testExistingRequestObject,2,28,12,1,1,0.12,46,203,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testModuleBindings,1,306,90,7,1,0.00,18,2092,1,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testPackageVisibility,1,349,104,7,1,0.00,57,2449,1,0.00,0.00
com.google.inject.TypeListenerTest.testInjectMembersTypeListenerFails,2,244,75,6,1,0.00,46,1636,0,0.00,0.00
com.google.inject.spi.SpiBindingsTest.testToProviderKeyBinding,3,274,86,7,1,0.00,49,1955,0,0.00,0.00
com.google.inject.servlet.ServletPipelineRequestDispatcherTest.testWrappedRequestUrlNegativePort,0,3,2,1,1,0.07,9,18,0,0.00,0.00
com.google.inject.ScopesTest.testSingletonConstructorThrows,0,328,105,7,1,0.00,23,2292,1,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.scannerSourceCorrectForBindingsCreatedByTheScannerDirectly,2,256,82,6,1,0.00,21,1757,0,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.canBindRestrictedTypeWithUnrestrictedQualifierAnnotation,1,298,86,8,1,0.00,4,2041,0,0.00,0.00
com.google.inject.internal.MoreTypesTest.testEquals_typeVariable,1,5,2,2,1,0.49,4,74,1,0.00,0.00
com.google.inject.DuplicateBindingsTest.testEqualsNotCalledByDefaultOnInstance,1,285,98,7,1,0.00,8,2049,0,0.00,0.00
com.google.inject.spring.SpringIntegrationTest.testBindAll,0,6,2,1,1,0.21,20,28,1,0.00,0.00
com.google.inject.internal.MapBinderTest.testBasicMapDependencyInjection,1,489,131,9,1,0.00,21,2971,1,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testThreeMultiLevelConflicts,0,9,4,1,1,0.16,5,97,1,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testOnlyExcludedPrefixesDoesNotPutInLegend,0,4,1,1,1,0.18,5,88,1,0.00,0.00
com.google.inject.errors.MissingConstructorErrorTest.missingConstructorErrors_merged,1,420,116,7,1,0.00,30,2898,1,0.00,0.00
com.google.inject.testing.fieldbinder.BoundFieldModuleTest.testGetBoundFields_getBindAnnotation,0,14,2,1,1,0.03,7,113,1,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindKeysNoAnnotations,3,94,26,5,1,0.01,46,678,0,0.00,0.00
com.google.inject.servlet.EdslTest.testConfigureServlets,1,35,11,1,1,0.04,34,242,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testExactSameBindingCollapses_actual,1,367,98,7,1,0.02,324,2133,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProvidersTest.testUnsupportedMethods_otherMethod_throwsIllegalArgumentException,0,6,3,1,1,0.04,11,58,1,0.00,0.00
com.google.inject.servlet.TransferRequestIntegrationTest.testTransferNonHttpRequest_concurrentUseSameThreadOk_closeable,0,10,4,1,1,0.12,7,37,0,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testExplicitForwardingAssistedBindingCreatesNewObjects,1,27,6,1,1,0.01,19,314,1,0.00,0.00
com.google.inject.ProvisionExceptionTest.testProvisionExceptionsAreWrappedForBindToProviderType,2,371,112,7,1,0.00,28,2644,1,0.00,0.00
com.google.inject.errors.DuplicateElementErrorTest.duplicateElementError,2,486,132,9,1,0.00,32,3055,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testUndeclaredExceptions_Bind,0,30,9,1,1,0.06,60,247,0,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testValuesScoped_Bind,0,32,10,1,1,0.06,59,255,0,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsTest.testSimpleTransaction,1,12,5,2,1,0.00,33,95,0,0.00,0.00
com.google.inject.ScopesTest.testScopeAppliedByUserInsteadOfScoping,2,335,110,7,1,0.00,31,2309,1,0.00,0.00
com.google.inject.LoggerInjectionTest.testLoggerWithMember,0,199,64,6,1,0.00,4,1420,0,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testOverrideProviderMethod_covariantOverrideDoesntHaveProvides,1,309,91,7,1,0.00,24,2081,1,0.00,0.00
com.google.inject.BinderTest.testSettingAtImplementedByTwice,1,325,105,7,1,0.00,34,2295,0,0.00,0.00
com.google.inject.TypeListenerTest.testLookupsPostCreate,2,329,99,7,1,0.00,36,2274,0,0.00,0.00
com.google.inject.internal.MapBinderTest.testMapBinderWithMultipleAnnotationValueSets,2,468,112,8,1,0.03,417,2613,1,0.00,0.00
com.google.inject.spi.InjectorSpiTest.testGetElements_standardItems,2,158,51,6,1,0.00,24,1061,0,0.00,0.00
com.google.inject.spi.InjectorSpiTest.testGetElements_providerLookups,2,327,93,7,1,0.01,40,2148,0,0.00,0.00
com.google.inject.assistedinject.FactoryProviderTest.testFactoryWithMultipleMethods,0,26,5,1,1,0.01,24,173,1,0.00,0.00
com.googlecode.guice.Jsr330Test.testInjectingMethodsWithNonVoidReturnTypes,1,320,96,7,1,0.00,8,2279,0,0.00,0.00
com.google.inject.MembersInjectorTest.testInjectionAppliesToSpecifiedType,0,163,58,6,1,0.00,6,1221,0,0.00,0.00
com.google.inject.BindingTest.testToConstructorSpiData,1,280,91,7,1,0.00,16,1845,0,0.00,0.00
com.google.inject.assistedinject.StaticInterfaceMethodsTest.testAssistedInjection,1,22,6,1,1,0.01,11,304,0,0.00,0.00
com.google.inject.BindingOrderTest.testBindingOrderAndScopes,1,337,109,7,1,0.00,10,2332,0,0.00,0.00
com.google.inject.internal.util.ContinuousStopwatchTest.multipleReset,1,1,1,1,1,1.00,18,9,1,0.00,0.00
com.google.inject.RestrictedBindingSourceTest.modulesOverrideRestrictedBindingAllowedIfParentHasPermit,1,382,110,7,1,0.00,15,2493,0,0.00,0.00
com.google.inject.daggeradapter.DaggerAdapterTest.testModuleObjectsMustBeDaggerModules,0,18,5,1,1,0.02,8,74,1,0.00,0.00
com.google.inject.servlet.VarargsFilterDispatchIntegrationTest.testDispatchThatNoFiltersFire,1,37,13,1,1,0.02,28,304,0,0.00,0.00
com.google.inject.util.OverrideModuleTest.testExposedBindingOverride,2,409,119,8,1,0.00,11,2607,0,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.testFullConflictsDoNotPutInLegend,0,2,1,1,1,0.36,4,45,1,0.00,0.00
com.google.inject.spi.ProviderMethodsTest.testProviderMethods,0,346,100,7,1,0.00,20,2321,1,0.00,0.00
com.google.inject.NullableInjectionPointTest.testInjectNullIntoNullableConstructor,1,334,103,7,1,0.00,10,2287,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testValuesScoped_Bind,0,36,11,1,1,0.06,76,291,0,0.00,0.00
com.google.inject.spi.ElementApplyToTest.testBindToLinkedBinding,4,100,28,5,1,0.02,71,614,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testBindingToSubSubInterface_Provides,0,31,7,1,1,0.06,52,259,0,0.00,0.00
com.google.inject.internal.OptionalBinderTest.testQualifiedAggregatesTogether,1,374,99,8,1,0.03,341,2156,1,0.00,0.00
com.google.inject.ProvisionExceptionsTest.testConstructorRuntimeException,1,394,114,8,1,0.01,36,2578,1,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsTest.testSimpleTransactionWithMerge,1,12,5,2,1,0.00,34,95,0,0.00,0.00
com.google.inject.ImplicitBindingTest.testCircularDependency,0,302,92,7,1,0.00,8,2109,0,0.00,0.00
com.google.inject.ProvisionListenerTest.testListenerCallsProvisionTwice,1,325,104,7,1,0.00,32,2253,0,0.00,0.00
com.google.inject.JitBindingsTest.testPrivateModulesInheritOptions,2,410,114,7,1,0.01,66,2654,0,0.00,0.00
com.google.inject.RequestInjectionTest.testInjectionErrorOnInjectedMembers,1,319,97,6,1,0.00,32,2166,0,0.00,0.00
com.google.inject.BoundProviderTest.testFooProvider,1,339,101,7,1,0.00,23,2377,0,0.00,0.00
com.google.inject.spi.SpiBindingsTest.testConstantBinding,3,216,71,7,1,0.01,49,1339,0,0.00,0.00
com.google.inject.OptionalBindingTest.testStaticInjection,1,233,70,6,1,0.00,7,1616,0,0.00,0.00
com.google.inject.internal.ProxyFactoryTest.testWithConstructorArguments,2,105,28,5,1,0.01,19,844,1,0.00,0.00
com.google.inject.throwingproviders.ThrowingProviderTest.testDependencies_Provides,0,30,8,1,1,0.07,58,226,0,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindInScopes,2,124,37,5,1,0.01,70,644,0,0.00,0.00
com.google.inject.persist.jpa.ManualLocalTransactionsConfidenceTest.testThrowingCleanupInterceptorConfidence,1,11,4,2,1,0.00,42,87,0,0.00,0.00
com.google.inject.servlet.ServletPipelineRequestDispatcherTest.testIncludeManagedServlet,2,13,6,1,1,0.17,35,143,0,0.00,0.00
com.google.inject.ParentInjectorTest.testJustInTimeBindingsAreSharedWithParentIfPossible,1,365,115,7,1,0.00,24,2479,0,0.00,0.00
com.google.inject.servlet.ContextPathTest.testSimple,2,46,15,1,1,0.10,63,361,0,0.00,0.00
com.googlecode.guice.BytecodeGenTest.testInterceptedPackageVisibility,1,387,110,7,1,0.00,64,2687,1,0.00,0.00
com.google.inject.assistedinject.FactoryModuleBuilderTest.testParameterizedClassesWithNoImplements,1,21,6,1,1,0.01,15,303,1,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testCxtorWithManyExceptions,0,31,7,1,1,0.06,61,259,0,0.00,0.00
com.google.inject.persist.jpa.ManagedLocalTransactionsAcrossRequestTest.testSimpleTransactionRollbackOnChecked,1,13,5,2,1,0.00,37,106,0,0.00,0.00
com.google.inject.spi.ElementsTest.testGetMembersInjector,3,73,20,5,1,0.02,62,484,1,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindWithMultipleScopesAddsError,2,128,38,5,1,0.02,49,681,0,0.00,0.00
com.google.inject.throwingproviders.CheckedProviderTest.testNoThrowingInject,0,31,7,1,1,0.06,54,259,0,0.00,0.00
com.google.inject.daggeradapter.DaggerAdapterTest.testSetBindingsWithAnnotation,0,29,6,1,1,0.01,8,136,1,0.00,0.00
com.google.inject.persist.jpa.EntityManagerPerRequestProvisionTest.testEntityManagerLifecyclePerTxn2,1,12,5,2,1,0.00,33,95,0,0.00,0.00
com.google.inject.TypeListenerTest.testDeDuplicateTypeListeners,2,325,99,7,1,0.00,55,2312,0,0.00,0.00
com.google.inject.internal.WeakKeySetTest.testEviction,2,25,9,2,1,0.12,55,186,1,0.00,0.00
com.google.inject.OptionalBindingTest.testNothingInjectorGetInstance,0,333,98,7,1,0.00,20,2286,0,0.00,0.00
com.google.inject.InjectorTest.testIntAndIntegerAreInterchangeable,1,346,104,7,1,0.00,9,2345,0,0.00,0.00
com.google.inject.OptionalBindingTest.testPartialInjectorToProvider,0,398,119,7,1,0.00,29,2736,0,0.00,0.00
com.google.inject.errors.NullInjectedIntoNonNullableTest.nullReturnedFromProvider,1,380,109,7,1,0.00,31,2542,0,0.00,0.00
com.google.inject.spi.InjectionPointTest.testAddForParameterizedInjections,2,74,16,4,1,0.02,10,537,1,0.00,0.00
com.google.inject.errors.DuplicateMapKeyErrorTest.multipleDuplicateMapKeysError,1,497,125,9,1,0.00,36,2986,1,0.00,0.00
com.google.inject.TypeConversionTest.testInvalidCustomValue,1,355,96,6,1,0.00,33,2269,0,0.00,0.00
com.google.inject.ProvisionExceptionTest.testProvisionExceptionIsSerializable,0,342,101,7,1,0.00,33,2372,1,0.00,0.00
com.google.inject.assistedinject.FactoryProvider2Test.testDistinctKeys,0,19,4,1,1,0.00,13,353,1,0.00,0.00
com.google.inject.daggeradapter.DaggerAdapterTest.testSetBindingsWithGuiceModule,0,29,6,1,1,0.01,15,136,1,0.00,0.00
com.google.inject.internal.util.LineNumbersTest.testCanHandleLineNumbersForGuiceGeneratedClasses,1,307,87,6,1,0.00,30,2079,1,0.00,0.00
com.google.inject.MethodInterceptionTest.testInterceptedMethodThrows,1,286,92,7,1,0.00,31,1948,0,0.00,0.00
com.google.inject.MethodInterceptionTest.testNotInterceptedMethodsInInterceptedClassDontAddFrames,1,322,98,7,1,0.00,37,2237,0,0.00,0.00
com.google.inject.name.NamedEquivalanceTest.testBindPropertiesWorksWithJsr330,1,334,105,8,1,0.01,15,2345,0,0.00,0.00
com.google.inject.internal.PackageNameCompressorTest.wrappedErrorMessageRemovesEmbeddedLegend_differentCompressionNames,0,9,4,1,1,0.16,8,97,1,0.00,0.00
com.google.inject.ProvisionExceptionsTest.testCustomProvidersRuntimeException,1,376,110,7,1,0.01,37,2534,1,0.00,0.00
com.google.inject.TypeListenerTest.testAddErrors,3,228,72,6,1,0.01,51,1519,0,0.00,0.00
com.google.inject.ProviderInjectionTest.testCreationTimeInjectionOrdering,1,370,114,8,1,0.00,36,2514,0,0.00,0.00
com.google.inject.ProvisionListenerTest.testSingletonMatcher,2,325,105,7,1,0.01,20,2275,0,0.00,0.00
com.google.inject.util.NoopOverrideTest.testBindConstantWithMultipleTargetsAddsError,2,155,46,5,1,0.01,49,879,0,0.00,0.00
com.google.inject.spi.ModuleAnnotatedMethodScannerTest.privateModuleWithinPrivateModule_parentScannerInheritedIfInstalledAfter,2,379,105,8,1,0.01,23,2336,0,0.00,0.00
