TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.eclipse.californium.scandium.dtls.InMemoryConnectionStoreTest.testPutSameAddressAddsConnection,7,87,22,4,3,0.25,91,562,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256Sha384ryption[0],0,22,6,2,1,0.57,26,115,1,0.00,0.00
org.eclipse.californium.oscore.OptionJuggleTest.testFakeCodeResponse,0,3,1,1,1,0.06,18,18,1,0.00,0.00
org.eclipse.californium.oscore.OSSerializerTest.testnonceGenerationSidNull,1,10,4,2,2,0.39,9,178,1,0.00,0.00
org.eclipse.californium.elements.util.TimeStatisticTest.testRandom,1,8,4,1,1,0.11,32,103,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentAdditionalData[1],0,22,6,2,1,0.57,26,121,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetSupportedCiphersListRejectsNullCipher,0,4,4,1,1,0.07,11,84,1,0.00,0.00
org.eclipse.californium.elements.config.ConfigurationTest.testConfigurationCustomModule,0,57,18,3,1,0.16,88,463,1,0.00,0.00
org.eclipse.californium.elements.util.StringUtilTest.testBase64CharArray2ByteArrayIllegalLength,0,1,1,1,1,1.00,4,18,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildForSignatureAndHashAlgorithmsRpk,1,70,19,5,3,0.03,14,622,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testSetURISetsUriHostOptionToHostName,0,21,5,1,1,0.11,12,204,1,0.00,0.00
org.eclipse.californium.core.network.UdpMatcherTest.testReceiveResponseForObserveDoesNotReleaseToken,5,96,25,5,4,0.10,72,812,1,0.00,0.00
org.eclipse.californium.core.test.MemoryLeakingHashMapTest.testObserveReactive,2,481,87,10,1,0.03,245,3200,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentKey[1],0,22,6,2,1,0.57,26,121,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testConcurrentBlock1TransferCancelsOriginalRequest,9,392,71,7,4,0.09,449,2755,0,0.00,0.00
org.eclipse.californium.core.network.stack.BlockwiseLayerTest.testReceiveResponseCancelsRequestForExcessiveResponseBody,3,77,14,4,3,0.24,54,586,1,0.00,0.00
org.eclipse.californium.scandium.dtls.InMemoryConnectionStoreTest.testSaveAndLoadConnections,8,135,29,5,4,0.13,105,1098,1,0.00,0.00
org.eclipse.californium.core.coap.MessageTest.testAddEmptyListOfMessageObservers,1,2,1,1,1,1.00,7,20,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresPrivateAndPublicKey,1,4,4,1,1,0.07,18,96,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CBC_SHA256],4,95,19,3,2,0.35,78,497,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentNonce[7],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.oscore.OscoreOptionTest.testEncodingCustom,1,7,2,1,1,0.18,12,66,0,0.00,0.00
org.eclipse.californium.scandium.dtls.CertificateRequestTest.testAddCertificateAuthorityAssertsMaxLength,1,1,1,1,1,1.00,12,17,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuildDetectsErrorForSignatureAndHashAlgorithmsX509,1,77,20,5,3,0.03,17,733,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ResponseRetransmissionTest.testGET,12,367,68,11,1,0.06,499,2674,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[2],0,22,6,2,1,0.57,25,121,1,0.00,0.00
org.eclipse.californium.elements.auth.RawPublicKeyIdentityTest.testConstructorCreatesEd25519PublicKeyFromSubjectInfo,2,32,11,2,2,0.08,38,328,1,0.00,0.00
org.eclipse.californium.core.coap.UriQueryParameterTest.testGetArgumentAsLongWithMinimumFails,1,3,1,1,1,0.36,10,32,1,0.00,0.00
org.eclipse.californium.core.network.UdpMatcherTest.testReceiveResponseAcceptsWithEndpointContext,6,69,20,5,4,0.16,90,658,1,0.00,0.00
org.eclipse.californium.core.observe.ObservationTest.testShallowClone,2,67,8,2,2,0.26,26,407,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreCtxTest.testInitVariables,1,15,3,2,2,0.14,21,153,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testPUTFailsWith413IfBodyExceedsMaxBodySize,9,369,67,7,4,0.09,438,2665,0,0.00,0.00
org.eclipse.californium.core.observe.ObservationTest.testConstructorRejectsRequestWithNonZeroObserveOption,1,8,4,1,1,0.19,5,100,0,0.00,0.00
org.eclipse.californium.elements.PrincipalEndpointContextMatcherTest.testWithConnectionEndpointContext,4,12,6,1,1,0.00,25,87,1,0.00,0.00
org.eclipse.californium.scandium.dtls.x509.NewAdvancedCertificateVerifierTest.testAcceptedIssuers,0,4,2,1,1,0.77,5,36,0,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetIdentityRequiresCertChain,0,5,5,2,2,0.06,11,113,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.DeduplicationTest.testGETSendError,7,236,54,8,4,0.07,220,1710,0,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testOidExceedsSupportedLength,1,8,3,1,1,0.00,5,93,0,0.00,0.00
org.eclipse.californium.core.coap.CoapTest.testIsResponse,0,1,1,1,1,1.00,6,1,0,0.00,0.00
org.eclipse.californium.elements.util.DatagramReaderTest.testMarkAndResetBits,1,9,2,1,1,0.60,17,74,1,0.00,0.00
org.eclipse.californium.scandium.dtls.MaxFragmentLengthExtensionTest.testSerialization,2,10,4,1,1,0.32,12,50,1,0.00,0.00
org.eclipse.californium.core.network.MapBasedMessageIdTrackerTest.testGetNextMessageIdFailsIfAllMidsInRangeAreInUse,1,5,4,2,2,0.32,45,79,1,0.00,0.00
org.eclipse.californium.core.server.ServerSerializationTest.testSaveLoadAndSkip,2,67,22,6,1,0.15,90,734,0,0.00,0.00
org.eclipse.californium.elements.config.ConfigurationTest.testConfigurationBoolean,0,19,8,2,1,0.09,66,78,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testTooShortNonce[10],0,5,3,2,1,0.06,27,68,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCM8Cryption[6],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.core.network.EndpointManagerTest.testGetDefaultCoapOverTcpEndpointFailure,0,4,2,2,2,0.19,27,32,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.SupportedGroupTest.testDheKeyExchange,1,17,6,2,2,0.27,37,120,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testFastFastCryption[1],0,12,6,2,1,0.05,28,126,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testClientX509WithoutMatchingCertificate[cid = null],9,702,111,8,1,0.07,412,5741,1,0.00,0.00
org.eclipse.californium.core.coap.MessageTest.testBlockResponseHasBlock,2,11,4,1,1,0.41,16,81,1,0.00,0.00
org.eclipse.californium.core.network.EndpointManagerTest.testGetDefaultCoapOverTcpEndpoint,1,61,19,5,3,0.22,48,567,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecrypt[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CCM],5,94,24,3,2,0.34,39,597,1,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.onConnect[4],2,28,12,1,1,0.21,85,258,0,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadLargePemKeyManager,0,45,14,1,1,0.07,6,502,1,0.00,0.00
org.eclipse.californium.core.network.stack.CoapStackTest.cancelledMessageExpectExchangeComplete[1],2,74,18,3,2,0.10,47,375,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCMCryption[10],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.scandium.DtlsManagedClusterConnectorTest.testCidLoadBalancer[$1],6,671,108,7,1,0.06,193,5504,1,0.00,0.00
org.eclipse.californium.elements.config.ConfigurationTest.testConfigurationAddModuleNull,0,1,1,1,1,0.00,42,13,1,0.00,0.00
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteFull,1,9,2,1,1,0.55,11,69,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ServerHandshakerTest.testReceiveClientHelloAbortsOnUnknownClientCertificateType,4,131,35,5,3,0.12,110,1247,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testServerCertificateTruncatingValidationWithIntermediateTrust,0,14,5,1,1,0.53,70,244,1,0.00,0.00
org.eclipse.californium.core.multicast.MulticastTest.clientUnicast,2,375,73,10,1,0.03,83,2936,0,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CCM_8],5,93,24,3,2,0.33,66,602,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testGetURIWithPathAndWithoutQuery,0,30,5,1,1,0.15,7,248,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256and128CryptionFails[8],0,12,6,2,1,0.04,28,133,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentKey[10],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.core.server.ServerPersistenceComponentsTest.testEncryptedSaveLoadAndSkip,1,49,19,5,1,0.18,86,541,0,0.00,0.00
org.eclipse.californium.core.network.GroupedMessageIdTrackerTest.testGetNextMessageIdRangeRollover,1,5,4,2,2,0.30,59,80,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorForceResumeSession[setup = PSK-async-master],4,669,110,9,1,0.08,239,5769,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentAllLengthFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CCM_8],5,98,24,3,2,0.33,64,589,1,0.00,0.00
org.eclipse.californium.core.test.RequestPayloadTest.testGetWithForcedPayload[bodySize = 8;192],2,401,64,9,1,0.01,36,2884,1,0.00,0.00
org.eclipse.californium.core.network.NullMessageIdTrackerTest.testInvalidMidRange2,0,2,1,1,1,0.86,25,17,0,0.00,0.00
org.eclipse.californium.core.test.ClientAsynchronousTest.testAdvancedUsesTypeFromRequest,2,333,63,9,1,0.02,63,2414,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCMCryption[7],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.oscore.OscoreOptionTest.testOptionPiv,2,13,3,1,1,0.17,22,119,0,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testSessionCanBeResumedFromSerializedSession,3,45,14,4,3,0.46,48,312,1,0.00,0.00
org.eclipse.californium.elements.config.ConfigurationTest.testConfigurationEnumFailure,1,17,9,2,1,0.07,44,124,1,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUpdatedCacheTest.testMultipleIteratorsAdd,1,23,7,1,1,0.40,113,113,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256],5,92,20,3,2,0.38,78,482,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreTest.testsEncryptDecryptPayloadInPayload,2,96,19,2,2,0.00,37,963,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerCertificateProviderTimeout[cid = null],6,416,83,8,1,0.06,366,3444,1,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSSessionTest.testSessionWithServerNamesCanBeResumedFromSessionTicket,4,48,11,3,2,0.36,41,239,1,0.00,0.00
org.eclipse.californium.core.network.deduplication.PeersBasedDeduplicatorTest.testConcurrency,2,25,11,4,3,0.15,74,265,0,0.00,0.00
org.eclipse.californium.elements.auth.X509CertPathIdentityTest.testConstructorCreatesEcChainFromBytes,0,15,7,2,2,0.45,37,112,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentCombiFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_128_CCM],5,96,24,3,2,0.32,78,585,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentNonce[5],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.core.server.ServerSerializationTest.testEncryptedSaveAndLoadWithFormatMigration,2,67,21,6,1,0.17,112,736,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerResumeVerifierDoubleResponse[cid = null],8,728,117,8,1,0.04,393,5645,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ObserveServerSideTest.testObserveWithBlock,6,394,69,9,1,0.06,497,2525,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingException[3],0,3,2,2,1,0.15,21,13,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testBlock2FailureBeforeToSend,10,372,67,7,4,0.09,486,2685,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256and128CryptionFails[0],0,22,6,2,1,0.57,25,121,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustedCertificatesSingleParameterError,0,1,1,1,1,0.00,1,10,1,0.00,0.00
org.eclipse.californium.core.network.serialization.DataParserTest.testRequestParsing[0],1,88,15,3,2,0.21,46,578,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ObserveServerSideTest.testRejectAfterFailedToSendNonNotification,7,330,59,9,1,0.06,454,2246,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorTest.testStartStopWithSameAddressAndInternalExecutor,4,733,115,6,1,0.07,178,5945,1,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testStoreAddsNewValueIfCapacityNotReached,1,14,3,1,1,0.48,32,86,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetNoneSignatureAndHashAlgorithms,1,73,20,5,3,0.03,15,634,1,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSupportedCipherSuitesForKeyManager,1,86,21,5,3,0.03,20,776,1,0.00,0.00
org.eclipse.californium.core.test.ClientAsynchronousTest.testAdvancedUsesUriFromRequest,2,334,63,9,1,0.03,78,2431,0,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TlsCorrelationTest.testServerSideClientWithBrokenCertificate,2,27,14,1,1,0.20,104,286,0,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCertificateChain,0,7,2,1,1,0.16,7,81,1,0.00,0.00
org.eclipse.californium.core.coap.LinkFormatTest.testSerializeWithAttributes,1,38,6,3,1,0.08,20,208,1,0.00,0.00
org.eclipse.californium.oscore.HashMapCtxDBTest.testAddGetContextRid,2,15,4,2,2,0.24,25,222,1,0.00,0.00
org.eclipse.californium.elements.DtlsEndpointContextMatcherTest.testRelaxedWithoutConnectionEndpointContext,8,9,5,1,1,0.45,65,80,0,0.00,0.00
org.eclipse.californium.elements.auth.RawPublicKeyIdentityTest.testGetNameReturnsNamedInterfaceUri,1,8,3,2,2,0.01,12,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES256CCM8Cryption[10],0,13,6,2,1,0.05,29,130,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerx509DoubleResponse[cid = null],6,684,110,8,1,0.05,373,5270,1,0.00,0.00
org.eclipse.californium.core.network.deduplication.DeduplicatorTest.testFindPreviousFirstTime[deduplicator = MARK_AND_SWEEP],2,14,7,4,3,0.23,17,171,0,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testSetNoSignatureAndHashAlgorithms,1,72,20,5,3,0.03,14,632,1,0.00,0.00
org.eclipse.californium.core.test.RandomAccessBlockTest.testServerReturnsIndividualBlocks[MAX_RESOURCE_BODY_SIZE = 0],6,398,73,9,1,0.06,119,3110,0,0.00,0.00
org.eclipse.californium.core.server.ServerPersistenceComponentsTest.testEncryptedSaveAndLoad,1,49,19,5,1,0.18,85,541,0,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.singleServerManyClients[4],2,28,12,1,1,0.22,96,258,0,0.00,0.00
org.eclipse.californium.elements.tcp.netty.TcpConnectorTest.singleServerManyClients[1],2,28,12,1,1,0.22,96,258,0,0.00,0.00
org.eclipse.californium.elements.util.LeastRecentlyUsedCacheTest.testPutUpdatedTimestamped,2,22,5,1,1,0.48,79,143,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreTest.testSequenceNumbers,2,111,21,2,2,0.01,70,1112,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testPaddingCheck[0],0,3,2,2,1,1.00,40,13,1,0.00,0.00
org.eclipse.californium.elements.util.DatagramReaderTest.testReadEmptyVarBytes,1,9,4,1,1,0.18,8,81,1,0.00,0.00
org.eclipse.californium.elements.UDPConnectorTest.testMessageCallbackOnSent,2,39,16,3,1,0.19,373,345,1,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testKeyAlgorithmDsa,0,28,8,1,1,0.05,5,270,1,0.00,0.00
org.eclipse.californium.core.test.OptionTest.testSetStringValue,1,4,2,1,1,0.13,8,50,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilTrustTest.testLoadTrustManagerCertificateNotFound,0,6,2,1,1,0.00,6,80,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes128Sha256Cryption[3],0,22,6,2,1,0.57,25,115,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[6],0,13,6,2,1,0.05,28,130,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testAES128CCMCryption[9],0,13,6,2,1,0.05,28,130,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testAes256ShaCryption[8],0,22,6,2,1,0.57,26,115,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testBlockwisePUTWith413AndEqualsSZX,9,372,67,7,4,0.09,439,2668,0,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testGetURIWithoutPathAndQuery,0,25,4,1,1,0.20,6,197,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadPemCredentialsV2,0,52,17,1,1,0.11,36,562,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentKey[6],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.proxy2.http.Http2CoapTranslatorTest.testPutHttpEntityWithJSON,4,21,3,1,1,0.08,16,273,0,0.00,0.00
org.eclipse.californium.core.test.MaliciousClientTest.testNonRequestWithTooLongUri,2,90,19,3,2,0.05,40,669,0,0.00,0.00
org.eclipse.californium.scandium.config.DtlsConnectorConfigTest.testBuilderSetsAtLeastAllMandatoryCipherSuitesWhenKeysAndPskStoreAreSet,2,72,21,6,3,0.32,16,640,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testTooShortNonce[6],0,5,3,2,1,0.06,27,68,1,0.00,0.00
org.eclipse.californium.scandium.dtls.SignatureAndHashAlgorithmTest.testUnknownSignatureAndHashAlgorithm,1,17,8,2,1,0.15,8,140,1,0.00,0.00
org.eclipse.californium.proxy2.http.Coap2HttpTranslatorTest.testTranslateRequestWithConversion,4,31,6,2,1,0.10,27,394,1,0.00,0.00
org.eclipse.californium.core.network.CoapEndpointTest.testAddEndpointObserver,1,67,22,5,3,0.27,69,595,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentAdditionalData[6],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.core.test.AttributeMultiQueryTest.testComplexMultiValueFilteringReversed,2,65,13,4,1,0.11,57,450,0,0.00,0.00
org.eclipse.californium.core.test.OptionTest.testIsUnsafe,0,1,1,1,1,1.00,24,1,0,0.00,0.00
org.eclipse.californium.scandium.dtls.CertificateMessageTest.testFromByteArrayHandlesEmptyMessageCorrectly,0,3,1,1,1,1.00,15,58,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testDifferentAdditionalData[9],0,12,6,2,1,0.04,29,133,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CbcBlockCipherTest.testDifferentNonce[9],0,22,6,2,1,0.57,25,121,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptFragmentAllLengthFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_CCM],5,98,24,3,2,0.33,64,589,1,0.00,0.00
org.eclipse.californium.elements.auth.RawPublicKeyIdentityTest.testConstructorCreatesEcPublicKeyFromSubjectInfo,2,52,13,2,2,0.04,67,630,1,0.00,0.00
org.eclipse.californium.oscore.OSSerializerTest.testserializeAADSeqInvalid,1,10,4,2,2,0.31,9,168,1,0.00,0.00
org.eclipse.californium.scandium.dtls.ECDHServerKeyExchangeTest.testDeserializedInstanceToString,5,61,16,2,1,0.22,15,406,1,0.00,0.00
org.eclipse.californium.scandium.dtls.CookieGeneratorTest.testCookieGeneratorGeneratesDifferentCookieWhenPeriodExpires,2,51,22,4,1,0.03,18,261,1,0.00,0.00
org.eclipse.californium.core.coap.CoapTest.testCode,0,3,2,1,1,0.88,7,16,0,0.00,0.00
org.eclipse.californium.core.network.stack.BlockwiseLayerTest.testReceiveRequestDelegatesToApplicationLayer,2,26,10,4,3,0.32,53,238,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.DeduplicationTest.testGET,9,387,72,8,4,0.07,459,2699,0,0.00,0.00
org.eclipse.californium.scandium.dtls.HandshakerTest.testVerifyCertificateSucceedsForExampleCertificates,5,117,29,5,3,0.10,58,955,1,0.00,0.00
org.eclipse.californium.proxy2.http.Coap2HttpTranslatorTest.testTranslateRequestUrlEncoding,4,29,6,2,1,0.10,27,377,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreTest.testFakeCode,2,65,15,2,2,0.00,28,632,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testTooLongNonce[3],0,5,3,2,1,0.06,27,68,1,0.00,0.00
org.eclipse.californium.oscore.OSCoreOuterBlockwiseTest.testOuterBlockwiseExceedMaxUnfragmentedSizeProxyClientBW,2,131,24,2,2,0.02,115,1296,0,0.00,0.00
org.eclipse.californium.core.network.serialization.DataSerializerTest.testSerializeEmptyRequestWithPayloadFails[1],1,7,3,2,2,0.64,32,37,0,0.00,0.00
org.eclipse.californium.scandium.DtlsManagedClusterConnectorTest.testClusterMgmtCommunication[$1],6,115,29,7,1,0.25,135,1104,1,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testTooLongNonce[6],0,5,3,2,1,0.06,27,68,1,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testSetURIRejectsUnsupportedScheme,0,4,2,1,1,0.00,2,39,1,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.test_GET_long_cancel,2,398,72,9,1,0.04,167,2953,0,0.00,0.00
org.eclipse.californium.core.network.deduplication.DeduplicatorTest.testFindPreviousFirstTime[deduplicator = CROP_ROTATION],2,13,7,4,3,0.23,17,170,0,0.00,0.00
org.eclipse.californium.oscore.OSCoreAlgorithmsTest.test_AES_CCM_16_128_128,1,134,25,2,2,0.02,51,1386,0,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.test_GETlong_M1,2,443,72,9,1,0.04,167,3348,0,0.00,0.00
org.eclipse.californium.scandium.dtls.ReassemblingHandshakeMessageTest.testReassembleFragmentedHandshakeMessages,2,15,5,1,1,0.59,26,98,1,0.00,0.00
org.eclipse.californium.scandium.dtls.RecordDecryptTest.testEncrypDecryptRecordLengthFailure[ciphersuite = TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384],5,92,20,3,2,0.39,49,503,1,0.00,0.00
org.eclipse.californium.elements.util.DatagramWriterTest.testWriteLongOdd,1,10,2,1,1,0.65,12,87,1,0.00,0.00
org.eclipse.californium.elements.util.CertPathUtilTest.testCanBeUsedForServerAuthentication,0,9,4,1,1,0.46,30,138,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testServerResumeReceivingMessagesInBadOrderDuringHandshake[cid = null],8,724,116,8,1,0.04,389,5617,1,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.testEarlyNegotiationWithStrictBlock2,2,375,69,9,1,0.03,83,2915,0,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorResumeTest.testConnectorPerformsFullHandshakeWhenResumingWithExtendedMasterSecret[setup = PSK-sync-master],5,714,112,9,1,0.08,280,5922,1,0.00,0.00
org.eclipse.californium.core.network.interceptors.AnonymizedOriginTracerTest.testAnonymizedAddressIdentity,1,3,2,2,1,0.96,51,29,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.ClusteringTest.testNotification,9,395,76,8,4,0.07,495,2770,0,0.00,0.00
org.eclipse.californium.core.coap.RequestTest.testSetURIMalformedPort,0,2,1,1,1,0.00,2,24,1,0.00,0.00
org.eclipse.californium.elements.DtlsEndpointContextMatcherTest.testAddWithUnsupportedType,9,8,4,1,1,0.52,61,90,0,0.00,0.00
org.eclipse.californium.elements.util.DatagramReaderTest.testMarkAndResetBytes,1,8,2,1,1,0.51,17,82,1,0.00,0.00
org.eclipse.californium.core.test.lockstep.BlockwiseClientSideTest.testBlock1FailureBeforeToSend,10,379,69,7,4,0.09,494,2682,0,0.00,0.00
org.eclipse.californium.elements.util.Asn1DerDecoderTest.testKeyAlgorithmDH,0,28,8,1,1,0.05,5,270,1,0.00,0.00
org.eclipse.californium.scandium.DTLSConnectorAdvancedTest.testClientProbesResume[cid = null],10,793,118,9,1,0.06,474,6481,1,0.00,0.00
org.eclipse.californium.scandium.dtls.DTLSContextTest.testGetSequenceNumberEnforcesMaxSequenceNo,4,56,12,3,2,0.49,49,250,1,0.00,0.00
org.eclipse.californium.core.test.BlockwiseTransferTest.test_GET_short,2,385,69,9,1,0.04,168,2906,0,0.00,0.00
org.eclipse.californium.scandium.dtls.cipher.CCMBlockCipherTest.testFastFastCryption[4],0,13,6,2,1,0.05,28,130,1,0.00,0.00
org.eclipse.californium.scandium.DtlsManagedClusterConnectorTest.testClusterInternalCommunication[$3],6,653,108,7,1,0.05,146,5188,1,0.00,0.00
org.eclipse.californium.elements.util.SslContextUtilCredentialsTest.testLoadCredentialsNoStorePassword,0,2,1,1,1,0.00,1,23,1,0.00,0.00
org.eclipse.californium.core.coap.MessageTest.testFullRequestHasBlock,1,13,4,1,1,0.11,13,82,1,0.00,0.00
